molecule,label
c1ccc(-c2nc(-c3ccc(-c4ccc(-c5nc(-c6ccccc6)c(-c6ccccc6)o5)cc4)cc3)oc2-c2ccccc2)cc1,353
CCCCCC(=O)c1cccc2sc3c(c12)P(=O)(c1ccccc1)c1ccccc1-3,380
CC1(C)c2ccccc2N(c2ccc(-c3n[n+]4c(o3)-c3ccccc3O[B-]4(F)F)cc2)c2ccccc21,362
CCn1c2ccccc2c2cc(C#Cc3cc(C#Cc4ccc5c(c4)c4ccccc4n5CC)nc(OC)n3)ccc21,390
CCc1c(C)c2n(c1C)[B-](F)(F)[N+]1=C(c3ccc[nH]3)c3ccccc3C1=C2,608
CN(C)c1ccc(-c2ccc(-c3cc(N4CCCCC4)c(C#N)c4c3-c3ccccc3CC4)s2)cc1,350
CCC(=O)c1ccc2cc(N(C)C)ccc2c1,348
COc1ccc(C#Cc2ccc(C#Cc3ccc(P(=O)(c4ccc(C#Cc5ccc(C#Cc6ccc(OC)cc6)cc5)cc4)c4ccc(C#Cc5ccc(C#Cc6ccc(OC)cc6)cc5)cc4)cc3)cc2)cc1,336
CCC1=C(C)C2=C(c3ccc(-c4c5ccccc5c(-c5ccccc5)c5ccccc45)cc3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,525
CCOC(=O)CN1C(=O)C2=C(c3ccc(C#N)cc3)N(CC(=O)OCC)C(=O)C2=C1c1ccccc1,464
CC1(C)C(/C=C/C2=C(Oc3ccc(CCN=C=S)cc3Cl)/C(=C/C=C3/N(CCCS(=O)(=O)[O-])c4ccccc4C3(C)C)CCC2)=[N+](CCCS(=O)(=O)[O-])c2ccccc21,768
O=Cc1cc(O)ccc1O,365
CC1(C)C2=C(C=CC(C)=C2)N(CCCC)/C1=C/C3=CC(/C3=C(C#N)\C#N)=C\C4=[N+](CCCC)C5=C(C=C(C)C=C5)C4(C)C,686
Cc1cc(N2c3ccccc3C3(c4ccccc4-c4ccccc43)c3ccccc32)c(C)cc1-c1nc(-c2ccccc2)nc(-c2ccccc2)n1,382.8856153
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,608.3191489
CN(C)c1ccc(C2=Cc3c4ccccc4c4ccccc4[n+]3[B-](F)(F)O2)cc1,476
O=S1(=O)c2ccccc2Oc2cc(N3c4ccccc4C4(c5ccccc53)c3ccccc3N(c3ccc5c(c3)Oc3ccccc3S5(=O)=O)c3ccccc34)ccc21,359.8885794
CC(C)[Si](C#Cc1ccc(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3c4ccccc4c(=O)c4ccccc4c3nc12)(C(C)C)C(C)C,379
COCCOCCOc1ccc(OCCOCCOC)c(C=O)c1,350
CC(=O)c1c2c(cc3cc(N(C)C)ccc13)CCC2,370
COc1cc2c3cc(OC)c(OC)cc3c3cc4c(C)cc(=O)oc4cc3c2cc1OC,366
CCOC(=O)CN1C(=O)C2=C(c3ccc(C#N)cc3)N(CC(=O)OCC)C(=O)C2=C1c1ccccc1,472
CN(C)c1ccc(/C=C/C=C2\CCCC2=O)cc1,407
NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccccc2)cc1,358
CC1(C)C(/C=C/C=C/C=C2C(C)(C)C(C(C=CC=C3)=C3C=C4)=C4N/2CC)=[N+](CC)C5=CC=C6C(C=CC=C6)=C51.[I-],684
CCC(=O)c1ccc2cc(N(C)C)ccc2c1,338
CCCCCCCCOc1cc(/C=C/c2ccncc2)c(OCCCCCCCC)cc1/C=C/c1ccncc1,430
c1cc2ccc3cccc4ccc(c1)c2c34,330
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccc4ccccc4c3C2(C)C)C(C)(C)c2c1ccc1ccccc21,683
CC1(C)C(/C=C/C2=C3OC4=C5C(N(CCC5)CCC6)=C6C=C4C(C7=C(C(O)=O)C=CC=C7)=C3CCC2)=[N+](C)C8=C1C(C=CC=C9)=C9C=C8,728
Cn1c(=O)cc(C(=O)c2ccccc2)c2sc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc21,438
Nc1ccc(C#Cc2ccc3ccc4ccc(C#Cc5ccc(N)cc5)c5ccc2c3c45)cc1,420
O=S1(=O)c2ccccc2C2(c3cc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)ccc3-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc32)c2ccccc21,380
CCCCn1c2ccc(C#N)cc2c2cc(C#N)cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c21,352
FC(F)(F)c1ccc(-c2ncc3ccccn23)cc1,340
N#Cc1c(C#N)c2cc(Br)ccc2c2ccc(Br)cc12,395
O=[N+]([O-])c1ccc2c(ccc3[n+]2[B-](F)(F)n2c-3cc3c4ccccc4c4ccccc4c32)c1,530
O=c1c2ccccc2n2c3ccc(-c4ccccc4)cc3c(=O)c3cccc1c32,439
COc1cc(/C=C/c2nc3ccccc3s2)c(OC)cc1/C=C/c1ccncc1,415
CCn1c2ccccc2c2cc(C#Cc3cc(C#Cc4ccc5c(c4)c4ccccc4n5CC)nc(N4CCCCC4)n3)ccc21,393
CN(C)c1ccc(-c2nc(-c3ccccc3)c3ccccn23)cc1,341
COc1ccc(-n2nc(C#N)c(NC3CCCCC3)n2)cc1,330
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,768.5752688
COC(=O)C(Cc1ccc2oc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)nc2c1)NC(=O)OC(C)(C)C,327.3001015
COc1ccc(C(=O)/C=C2\C(=O)Nc3ccccc32)cc1,344
CCCN1c2ccccc2Sc2cc(/C=C\c3cc(=O)oc4cc(C)c(Cl)cc34)ccc21,432
CCc1c(C)c2n(c1C)[B-](F)(F)[N+]1=C(c3ccc[nH]3)c3ccccc3C1=C2C,599
Cc1cc(C)c(B(c2cc(-c3ccc(C(F)(F)F)cc3)sc2-c2sc(-c3ccc(C(F)(F)F)cc3)cc2P(=O)(c2ccccc2)c2ccccc2)c2c(C)cc(C)cc2C)c(C)c1,389
COOCc1noc(-c2ccccc2)c1Br,277
CCN(CC)c1ccc(C2=C3C(C)=CC(/C=C/c4ccc(OCC(=O)OC)cc4)=[N+]3[B-](F)(F)n3c(C)cc(C)c32)cc1,567
CC1(C)C2=C(C=CC=C2)[N+](CC)=C1/C=C/C3=C4C(CCC3)=C(/C=C5C(C)(C)C(C=CC=C6)=C6N\5CC)C7=CC8=C(N9CCC8)C(CCC9)=C7O4,724
CC1(C)CC(/C=C/c2ccc(-n3cccn3)cc2)=CC(=C(C#N)C#N)C1,397
Cc1ccc(Nc2ccc(Nc3ccc(C)cc3)c3c2C(=O)c2ccccc2C3=O)cc1,643
CCn1c2ccccc2c2cc(C#Cc3cc(C#Cc4ccc5c(c4)c4ccccc4n5CC)nc(S(C)(=O)=O)n3)ccc21,405
Nc1ccc2c(c1)C(=O)c1ccccc1-2,488
CC(C)c1ccc2ccc3c(C(C)C)ccc4ccc1c2c43,343
N#CC(C#N)=Cc1ccc(-c2ccc(O)c(-c3nc4ccccc4s3)c2)o1,436
CCOC(=O)CCCCCn1c2ccccc2c(=O)c2cc3c(cc21)c(=O)c1ccccc1n3CC,528
N#Cc1c(N2CCCCC2)cc(-c2cccc3ccccc23)c2c1-c1ccccc1C2=O,390
c1ccc(C2c3ccccc3-c3cc4c(cc32)-c2ccccc2C4c2ccccc2)cc1,328
CC(C(I)=C1C)=C2N1[B-](F)(F)[N+]3=C(C)C(I)=C(C)C3=C2,534
F[B-]1(F)n2c(cc(-c3cccs3)c2-c2ccccc2)C(c2ccccc2)=C2C=C(c3cccs3)C(c3ccccc3)=[N+]21,628
CCN(CC)c1cc2sc3cc(N(CC)CC)c(F)cc3c(=O)c2cc1F,393
CC(C)(C)c1ccc2oc3nc4oc5ccc(N6c7ccccc7Oc7ccccc76)cc5c4cc3c2c1,370
Cc1ccc(C2=C3C=c4c(oc5ccccc45)=[N+]3[B-](F)(F)n3c2cc2c4ccccc4oc23)cc1,578
Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1,347
CC(C)(C)c1ccc(C#Cc2c(C#Cc3ccc(C(C)(C)C)cc3)c(C#Cc3ccc(C(C)(C)C)cc3)c(C#Cc3ccc(C(C)(C)C)cc3)c(C#Cc3ccc(C(C)(C)C)cc3)c2C#Cc2ccc(C(C)(C)C)cc2)cc1,379
O=S1(=O)c2ccccc2-c2c1c1ccccc1p2-c1ccccc1,357
O=CC1=Cc2c(-c3ccccc3)oc(-c3ccccc3)c2C=C(C=O)C1,356
N#Cc1ccc(C#Cc2ccc3ccc4ccc(C#Cc5ccc(C#N)cc5)c5ccc2c3c45)cc1,414
CC1(C)OB(c2cc3ccc4cc(B5OC(C)(C)C(C)(C)O5)cc5ccc(c2)c3c45)OC1(C)C,398
Oc1ccc(/N=C/c2ccccc2Oc2ccccc2)cc1,347
O=C1C=C(C#N)C2=CC=C(N(CC)CC)C=C2C1(F)F,560
CCCCC1(CCCC)c2cc(-c3ccc(C=C4C(=O)c5ccccc5C4=O)cc3)ccc2-c2ccc(-c3ccc(C=C4C(=O)c5ccccc5C4=O)cc3)cc21,438
CC(C)(C)c1ccc(-c2nc3c4ccccc4c4ccccc4c3n2-c2ccc(C(C)(C)C)cc2)cc1,315
CC(C)[Si]1(C(C)C)c2cc(C=C(C#N)C#N)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,461
CN(C)c1ccc(/C=C/C=N/N=C/c2ccc3ccc4cccc5ccc2c3c45)cc1,432
Nc1ccc2c(c1)C(=O)c1ccccc1-2,481
COc1ccc(/N=N/c2c(O)c3ccccc3n(C)c2=O)c(S(=O)(=O)O)c1,447
N#Cc1c(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)cc(-n2c3ccccc3c3ccccc32)c1-n1c2ccccc2c2ccccc21,394.95
Oc1cccc(/N=C/c2ccccc2Oc2ccccc2)c1,327
N#Cc1c(-n2nnc3c2-c2ccccc2CN(C(=O)CCN)c2ccccc2-3)n([C@H]2C[C@H](O)[C@@H](CO)O2)c2ncnc(N)c12,290
F[B-]([N+]1=C(C#CC2=CC=CC=C2)C=CC1=C3C4=CC=CC=C4)(F)N5C3=CC=C5C#CC6=CC=CC=C6,605
CN(C)c1ccc(/C=C/c2cc[n+](C)cc2)cc1,476.0000762
CCNc1ccc2c(C(F)(F)F)cc(=O)oc2c1,360
O=C(O)c1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)cc1,312
CCCCCCCCCCc1csc(/C=N/c2sc(/N=C/c3cc(CCCCCCCCCC)cs3)c(C(=O)OCC)c2C(=O)OCC)c1,440
CC1=[N+]2C(=C(c3ccccc3)c3ccc(C)n3[B-]2(F)F)C=C1,510
Cc1ccc(-n2c3ccccc3c3cc(C=C(C#N)C#N)ccc32)cc1,400
CNc1ccc(/C=C/C#N)cc1,343
COc1ccc(C#Cc2ccc3nc4ccc(C#Cc5ccc(OC)cc5)cn4c(=O)c3c2)cc1,385
O=C(O)c1ccc(-c2nc(-c3ccccc3)c3ccccn23)cc1,372
COc1ccc(/C=C/c2nc(N3CCOCC3)c3c([n+]2[O-])CCCC3)cc1,391
CCCCCCCN1C(=CC2=C([O-])C(=CC3=[N+](CCCCCCC)c4ccccc4C3(C)C)C2=C(C#N)C#N)C(C)(C)c2ccccc21,673
CCN1C(=CC=Cc2n(CC)c3cc(Cl)c(Cl)cc3[n+]2CC)N(CC)c2cc(Cl)c(Cl)cc21,522
Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,291.5
Cc1cc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)nc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)n1,342
CCCCN1C(=O)C(=C/C=C/C=C2N(CCCC)c3ccccc3N2CCCC)C(=O)N(CCCC)C1=S,559
CC1=C2C=CC(C)=[N+]2[B-](F)(F)n2cccc21,499
CCCCOc1c(C=C2N(C)c3ccccc3C2(C)C)c(=O)c1=O,425
CC(=O)Nc1ccc2c3cccc4cccc(c5cccc1c52)c43,447
O=c1oc2ccc3ccccc3c2nc1-c1ccccc1,392
c1ccc(-c2ccccc2)cc1,246
c1ccc2c(c1)c1ccccc1c1[nH]c(-c3ccc(-c4nc5c6ccccc6c6ccccc6c5[nH]4)cc3)nc21,410
CNc1cc2nc3cc(Cl)c(Cl)cc3nc2cc1NC,442
CCCCC1(CCCC)c2cc(C#Cc3ccc(C=C4c5ccccc5CCc5ccccc54)cc3)ccc2-c2ccc(C#Cc3ccc(C=C4c5ccccc5CCc5ccccc54)cc3)cc21,368
CCCC1=Cc2nc1ccc1[nH]c(c3nc(ccc4[nH]c2cc4CCC)C(CCC)=C3)c(CN(C)C)c1CCC,643
c1ccc2c(-n3cnc4ccccc43)cccc2c1,284
O=C1CC(c2ccc(F)cc2)c2c(c3ccccc3c3nc4ccccc4nc23)O1,410
Cc1ccc(C(=O)/C=C2\C(=O)Nc3ccccc32)cc1,337
O=P1(c2ccccc2)C2=C(c3ccccc31)[Si](c1ccccc1)(c1ccccc1)c1cc(N(c3ccccc3)c3ccccc3)ccc12,456
F[B-]1(F)[N+]2=C(C3=CC=C(N(C)C)C=C3)C=CC2=C(C4=CC=CC=C4)C5=CC6=C(C=CC=C6)N15,626
F[B-]([N+]1=C(C2=CC=CS2)C=C(C3=CC=C(N4C(C=CC=C5)=C5C6=C4C=CC=C6)C=C3)C1=N7)(F)N8C7=C(C9=CC=C(N%10C(C=CC=C%11)=C%11C%12=C%10C=CC=C%12)C=C9)C=C8C%13=CC=CS%13,731
O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccccc2)c2ccccc2)cc1,469
Nc1ncnc2c1c(C#Cc1c3ccccc3cc3ccccc13)cn2[C@H]1C[C@H](O)[C@@H](CO)O1,403
COc1cccc(/C=C/C(=O)c2c(O)cc(C)oc2=O)c1,377
F[B-]1(F)n2cccc2C(c2ccc(-c3c4ccccc4c(-c4ccccc4)c4ccccc34)cc2)=C2C=CC=[N+]21,502
Cc1cccc(-c2cnc3ccc4ccccc4n23)c1,325
CN(C)c1ccc(-c2nc3nc4ccccc4nc3n2-c2ccc(C(C)(C)C)cc2)cc1,411
CC1=NN(c2ccccc2)C(=O)/C1=C\c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1,362
COc1c2ccccc2c(OC)c2c1c1cc(C)ccc1n2C,414
CCC1=C(C)C2=C(c3c(C)cc(C)nc3-c3cccs3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,534
CCc1ccc(/C=C/c2ccc(-c3nnc(-c4ccc(-c5cc6ccccc6s5)cc4)o3)cc2)cc1,357
COC(=O)C[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC(=O)N[C@@H](CC1=CCc2ccccc21)C(=O)OC)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)OC(C)(C)C,280
F[B-]1(F)n2c(c3cccc4cccc2c43)=Nc2cccc(Cl)[n+]21,470
C[n+]1ccc(/C=C/c2ccc([O-])cc2)cc1,494
CC[N+]1(CC)CN2C(C)=CC(C)=C(C(=O)O)C2=N1,346
CC[N+]1(CC)CN2C(=N1)C(C(=O)O)=Cc1ccc(Cl)cc12,367
F[B-]([N+]1=C(C2=CC=CC=C2SC3)C3=C(C4=CC=CC=C4)C1=N5)(F)N6C5=C(C7=CC=CC=C7)C8=C6C9=C(C=CC=C9)SC8,706
Cc1ccc(C(=O)/C=C2\C(=O)Nc3ccccc32)cc1C,333
CN(C)c1ccc(/C=C/c2cc[n+](C)cc2)cc1,483.0007873
CC(C)(C)c1ccc(-n2c(-c3ccc(-c4cc(-c5ccccc5)c(-c5ccccc5)c(-c5ccccc5)c4-c4ccccc4)cc3)nc3c4ccccc4c4ccccc4c32)cc1,370
N#C/C=C/c1ccc2ccc3cccc4ccc1c2c34,368.5
CC(C)CCCCN1CCc2c1ccc1c3c(ccc21)CCCC3=O,420
CC1(C)Cc2c(c3ccccc3c3nc4c5c(c6ccccc6c4nc23)OC(C)(C)C5)O1,488.997555
Cc1ccc(-n2c(-c3ccc(C(F)(F)F)cc3)nc(-c3ccccc3O)c2-c2ccccc2O)cc1,309
Nc1ccc(-c2ccc(N)cc2)cc1,286
COc1cc(OC)c2c(c1)c1cc3oc(=O)cc(C)c3cc1c1cc(OC)cc(OC)c12,390
CCOC(=O)c1ccccc1-c1c2ccc(=O)cc-2oc2cc(OC(=O)[C@H](CSCc3ccc(C)cc3)NC(=O)OC(C)(C)C)ccc12,435
CCN(CC)c1ccc2c(-c3ccc(S(=O)(=O)O)cc3S(=O)(=O)[O-])c3ccc(=[N+](CC)CC)cc-3oc2c1,556
Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3ccc(C=C(C#N)C#N)o3)cc2)cc1,521
CC(C1=CC(N(C)C)=CC=C1C(C2=CC(C(O)=O)=CC=C2C([O-])=O)=C3C=C/4F)(C)C3=CC4=[N+](C)/C,617
c1ccc(-n2c3ccccc3c3cc(-c4ccc5nc(-c6ccc(-n7c8ccccc8c8ccccc87)cc6)nn5c4)ccc32)cc1,340
CCOC(=O)C1=C(C(=O)OCC)C2(c3ccccc3-c3ccccc32)[C@@H](c2ccc(Cl)cc2)C=C2c3cc(OC)c(OC)cc3CCN21,311
Cc1ccccc1C(=O)NN1C2=C(CC3=C1CC(C)(C)CC3=O)C(=O)CC(C)(C)C2,378
CC1(C)C(/C=C/C(CCC/2)=C(Cl)C2=C\C=C3N(CC)C(C=CC(S(=O)(O)=O)=C4)=C4C\3(C)C)=[N+](CC)C5=CC=C(S(=O)([O-])=O)C=C51,790
CC1=NN(c2ccccc2)C(=O)/C1=C\c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1,361
COC(=O)c1[nH]c(-c2ccc(OC)cc2)c2nnc3ccc(OC)cc3c12,401
CN(CCO)c1ccc(/C=C/C2=CC(=C(C#N)C#N)CC(C)(C)C2)cc1,497
CCN(CC)c1ccc2nc3ccc(=[N+](CC)CC)cc-3oc2c1,655
COc1ccc(-c2cc3c(ccc(=O)n3C)s2)cc1,376
CC/[NH+]=c1\cc2oc3cc(NCCNC(=O)C(NC(=O)OC(C)(C)C)C(C)C)c4ccccc4c3nc-2cc1C,590
Cc1ccccc1C(=O)NN1C2=C(CC3=C1CC(C)(C)CC3=O)C(=O)CC(C)(C)C2,370
F[B-]([N+]1=C(C2=CC=C(C#CC3=CC=C(N(C(CCCCC)=O)C(CCCCC)=O)C=C3)C=C2)C=C(C4=CC=CS4)C1=N5)(F)N6C5=C(C7=CC=CS7)C=C6C8=CC=C(C#CC9=CC=C(N(C(CCCCC)=O)C(CCCCC)=O)C=C9)C=C8,760
COCCOCCOCCOCCOc1ccc(OCCOCCOCCOCCOC)c(C=O)c1,350
F[B-]1(F)[N+]2=C(C3=CC=CC4=CC=CC2=C34)N=C5N1C(C6=CC=C(OCCCCCCCC)C=C6)=C7C5=C(C8=CC=C(OCCCCCCCC)C=C8)N9C7=NC(C%10=CC=CC%11=CC=CC%12=C%10%11)=[N+]%12[B-]9(F)F,747
Cc1ccc(C2=C(/C=C/C(=O)OC3CC[C@@]4(C)C(=CC[C@@H]5[C@@H]4CC[C@@]4(C)[C@H]5CC[C@@H]4[C@H](C)CCCC(C)C)C3)C(c3ccc(C)cc3)=[N+]3C2=Nc2c(-c4ccc(C)cc4)c(Br)c(-c4ccc(C)cc4)n2[B-]3(F)F)cc1,662
CC1=[N+]2C(=C(c3c4ccccc4c(-c4ccccc4)c4ccccc34)c3ccc(C)n3[B-]2(F)F)C=C1,518
CCN(CC)c1ccc2cc(-c3cn4ccccc4n3)c(=O)oc2c1,479
CCN(CC)c1ccc(/N=N/c2ccc3c(=O)[nH][nH]c(=O)c3c2[N+](=O)[O-])c(NC(C)=O)c1,523
CN(C)C1=CC=C(C(C2=CC=CC=C2OC)=C(C=C/3)C(S4(=O)=O)=CC3=[N+](C)\C)C4=C1,707
C(=C/c1cccc2ccccc12)\c1ccc(-c2nnc(-c3ccc(-c4cc5ccccc5s4)cc3)o2)cc1,354
CCCC(=O)c1c(OCOC)c(OCOC)c(C(=O)CCC)c2c1OCO2,332
c1ccc(-c2nc(-c3ccc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)cn3)oc2-c2ccccc2)cc1,336
c1ccc(-c2cc3cccc[n+]3[b-]3ccc(-c4cc[b-]5c(c4)c(-c4ccccc4)cc4cccc[n+]54)cc32)cc1,517
CN(C)c1ccc(C2=Cc3ccccc3P2(=O)c2ccccc2)cc1,413
CN(C)c1ccc(-c2ccc(-c3cc(N4CCCCC4)c(C#N)c4c3-c3ccccc3CC4)cc2)cc1,342
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,569.5418327
CCNc1ccc2c(C(F)(F)F)cc(=O)oc2c1,364
O=C([O-])c1cc2c(ccc3ccccc32)oc1=O,360
C1=C(c2ccc(-c3cccs3)s2)CCC(c2ccccc2)C1,347
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,723.8227848
COc1ccc(N(c2ccc(OC)cc2)c2ccc3c4cccc5c(N(c6ccc(OC)cc6)c6ccc(OC)cc6)ccc(c6cccc2c63)c54)cc1,541
O=C([O-])c1ccc(C2=c3cc4c5c(c3Oc3c2cc2c6c3CCCN6CCC2)CCC[N+]=5CCC4)c(C(=O)[O-])c1,573
c1ccc(N2c3ccccc3Sc3cc(-c4cccc5nc6ccccc6cc45)ccc32)cc1,407
CCOC(=O)/C(C#N)=C/c1cc2c3ccccc3n(C)c2cc1OC,407
COCCC1=Cc2nc1ccc1[nH]c(c3nc(ccc4[nH]c2cc4CCOC)C(CCOC)=C3)c2c(C(=O)OC)c(C(=O)O)ccc12,636
O=C1OC(=O)[C@H]2[C@@H]1[C@@H]1C[C@H]2c2c1c(-c1ccccc1)c1ccccc1c2-c1ccccc1,295
CCC1=C(C)C(=O)n2c1cc1c(C)c(CCC(=O)O)c(C)n1c2=O,413
O=C1/C(=C/C=C/c2cc3c4c(c2)CCCN4CCC3)CC/C1=C\C=C\c1cc2c3c(c1)CCCN3CCC2,543
CN(C)c1ccc(/C=C2\CC/C(=C\c3ccc(N(C)C)cc3)C2=O)cc1,468
CC[N+]1=C(/C=C/c2c(C)nn3c(-c4ccc(OC)cc4)ccnc23)C(C)(C)c2ccccc21,478
N#Cc1cccc2[nH]ccc12,302.8125
OCc1cc(/N=N/c2ccc(C#Cc3ccc4ccc5cccc6ccc3c4c56)cc2F)ccc1O,408
Cn1c(=O)c(/N=N/c2ccc(Nc3ccccc3)c(S(=O)(=O)O)c2)c(O)c2ccccc21,385
CCOC(=O)c1ccccc1-c1c2ccc(=[N+](CC)CC)cc-2oc2c1c(=O)oc1cc3c(cc12)CCCN3C,602
CCCCCCC(CCCCCC)n1c(=O)c2c3ccc4cccc5c6cccc7ccc(c2c1=O)c(c76)c3c45,336
Cc1ccc2c(c1)c1cc(Br)ccc1n2-c1c(C#N)c(-n2c3ccc(Br)cc3c3cc(Br)ccc32)c(-n2c3ccc(Br)cc3c3cc(Br)ccc32)c(C#N)c1-n1c2ccc(Br)cc2c2cc(Br)ccc21,339
CC(=O)c1ccc2ccc3c(NCCC(=O)NCCCCCCc4nc5c(=O)[nH]c(N)nc5n4[C@H]4C[C@H](O)[C@@H](CO)O4)ccc4ccc1c2c43,460
CCN(CC)/C(C)=N\c1ccc2c3c(cccc13)C(=O)c1ccccc1-2,479
Clc1ccc(/C=C/c2ccc(-c3nc4c5cccnc5c5ncccc5c4[nH]3)cc2)cc1,377
O=c1c2ccccc2sc2ccc(-n3c4ccccc4c4ccccc43)cc12,388
CCCN1C(=O)C(=CC=CC=C2Oc3ccccc3N2CCCS(=O)(=O)[O-])C(=O)N(CCC)C1=S,561
C(=C/c1nc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)n1)\c1ccccc1,430
COc1ccc2cc(-c3ccc([N+](=O)[O-])cc3)ccc2c1,341
CC[N+]1=C(/C=C/c2ccc3ccc4cccc5ccc2c3c45)C(C)(C)c2ccccc21,536
CC1=[N+]2C(=C(Oc3cc(C)c4c(c3)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O4)c3ccc(C)n3[B-]2(F)F)C=C1c1cc2n(c1)[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C,570.5
c1ccc(-c2ccnc(-c3ccccc3)n2)cc1,278
CCCCCCCCCCCCOc1ccc(C#Cc2ccc(C#Cc3ccc(OCCCCCCCCCCCC)c(OCCCCCCCCCCCC)c3)c3nc4c5ccccc5c5ccccc5c4nc23)cc1OCCCCCCCCCCCC,461
Cc1ccccc1[B-]1(c2ccccc2C)n2nc(C(F)(F)F)cc2-c2c3ccccc3cc[n+]21,380
O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccccc2)c2ccccc2)cc1,464
CCN(CC)/C(C)=N\c1ccc2c3c(cccc13)C(=O)c1ccccc1-2,463
COc1cc2c(cc1C=C(C#N)C#N)c1ccccc1n2C,425
CC(C)(C)c1ccc(-c2nc3c4ccccc4c4ccccc4c3n2-c2ccc(C(C)(C)C)cc2)cc1,313
COc1cc(OC)c2cc(-c3ccc(-c4cc5c(OC)cc(OC)cc5oc4=O)cc3)c(=O)oc2c1,372
CN(C)c1ccc2c3c(ccc2c1)CCCC3=O,397
CN(C)c1ccc(/C=C/C(=C(C#N)C#N)c2ccc3c4c(cccc24)CC3)cc1,488
CC(C1=CC=C(N(CC)CC)C=C1O/2)=CC2=C(C#N)/C#N,485
COc1ccc2c(c1)c1c(OC)c3ccccc3c(OC)c1n2C,421
Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,294.5
Cc1ccc(-c2ccc(/C=C/c3ccc(Br)n3C)cn2)nc1,373
CN(C)c1ccc2nc(/C=C/c3cc4c5c(c3)CCCN5CCC4)c(=O)oc2c1,513
c1ccc(-c2nn(-c3ccccc3)c3nc4ccccc4cc23)cc1,398.5651654
Cc1cc(=O)oc2cc3c4ccccc4c4ccccc4c3cc12,375
CCCCCCOc1cc(/C=C/c2cc(OCCCCCC)c(/C=C/c3cc(OCCCCCC)c(C=C4C(=C(C#N)C#N)c5ccccc5C4=C(C#N)C#N)cc3OCCCCCC)cc2OCCCCCC)c(OCCCCCC)cc1C=C1C(=C(C#N)C#N)c2ccccc2C1=C(C#N)C#N,640
COc1cc2c3c(c4cc(OC)c(OC)c(OC)c4c2c(OC)c1OC)=[N+]1C(=C(c2c(C)cc(C)cc2C)c2cc4c5cc(OC)c(OC)c(OC)c5c5c(OC)c(OC)c(OC)cc5c4n2[B-]1(F)F)C=3,733
CCn1c2ccccc2c2cc(-c3cc(-c4ccc5c(c4)c4ccccc4n5CC)nc(-c4ccccc4)n3)ccc21,364
COC(=O)C(Cc1ccc2oc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)nc2c1)NC(=O)OC(C)(C)C,327.3965427
F[B-]1(F)n2c(nc(Br)c2Br)-c2cccc[n+]21,356
O=C1/C(=C\c2ccc(N(c3ccccc3)c3ccccc3)cc2)S(=O)(=O)c2ccccc21,478
O=C1c2cccc3c(NCc4ccccn4)c4ccccc4c(c23)C(=O)N1Cc1ccccn1,520
